id,region
1502,SOUTH
1503,NORTHEAST
1504,NORTHEAST
1505,SOUTH
1506,SOUTH
1507,SOUTH
1508,NORTHEAST
1509,SOUTH
1510,NORTHEAST
1511,NORTHEAST
1512,SOUTH
1513,SOUTH
1514,SOUTH
1515,SOUTH
1516,NORTHEAST
1517,SOUTH
1518,SOUTH
1519,NORTHEAST
1520,SOUTH
1521,SOUTH
1522,NORTHEAST
1523,SOUTH
1524,SOUTH
1525,SOUTH
1526,SOUTH
1527,SOUTH
1528,SOUTH
1529,SOUTH
1530,SOUTH
1531,NORTHEAST
1532,SOUTH
1533,SOUTH
1534,SOUTH
1535,NORTHEAST
1536,SOUTH
1537,SOUTH
1538,SOUTH
1539,SOUTH
1540,NORTHEAST
1541,SOUTH
1542,NORTHEAST
1543,SOUTH
1544,SOUTH
1545,NORTHEAST
1546,SOUTH
1547,NORTHEAST
1548,NORTHEAST
1549,SOUTH
1550,SOUTH
1551,NORTHEAST
1552,SOUTH
1553,SOUTH
1554,SOUTH
1555,NORTHEAST
1556,MIDWEST
1557,SOUTH
1558,SOUTH
1559,NORTHEAST
1560,NORTHEAST
1561,NORTHEAST
1562,SOUTH
1563,NORTHEAST
1564,NORTHEAST
1565,NORTHEAST
1566,NORTHEAST
1567,SOUTH
1568,SOUTH
1569,NORTHEAST
1570,NORTHEAST
1571,NORTHEAST
1572,SOUTH
1573,NORTHEAST
1574,SOUTH
1575,SOUTH
1576,SOUTH
1577,NORTHEAST
1578,NORTHEAST
1579,NORTHEAST
1580,NORTHEAST
1581,NORTHEAST
1582,SOUTH
1583,NORTHEAST
1584,NORTHEAST
1585,NORTHEAST
1586,NORTHEAST
1587,NORTHEAST
1588,NORTHEAST
1589,SOUTH
1590,NORTHEAST
1591,NORTHEAST
1592,NORTHEAST
1593,SOUTH
1594,NORTHEAST
1595,NORTHEAST
1596,NORTHEAST
1597,SOUTH
1598,SOUTH
1599,NORTHEAST
1600,SOUTH
1601,NORTHEAST
1602,SOUTH
1603,SOUTH
1604,SOUTH
1605,NORTHEAST
1606,SOUTH
1607,SOUTH
1608,SOUTH
1609,SOUTH
1610,SOUTH
1611,NORTHEAST
1612,SOUTH
1613,SOUTH
1614,SOUTH
1615,SOUTH
1616,NORTHEAST
1617,SOUTH
1618,SOUTH
1619,SOUTH
1620,SOUTH
1621,NORTHEAST
1622,NORTHEAST
1623,SOUTH
1624,SOUTH
1625,SOUTH
1626,NORTHEAST
1627,SOUTH
1628,SOUTH
1629,SOUTH
1630,SOUTH
1631,SOUTH
1632,NORTHEAST
1633,NORTHEAST
1634,NORTHEAST
1635,SOUTH
1636,SOUTH
1637,NORTHEAST
1638,SOUTH
1639,NORTHEAST
1640,SOUTH
1641,NORTHEAST
1642,NORTHEAST
1643,SOUTH
1644,SOUTH
1645,SOUTH
1646,NORTHEAST
1647,SOUTH
1648,SOUTH
1649,SOUTH
1650,SOUTH
1651,SOUTH
1652,SOUTH
1653,SOUTH
1654,WEST
1655,NORTHEAST
1656,SOUTH
1657,SOUTH
1658,SOUTH
1659,SOUTH
1660,SOUTH
1661,SOUTH
1662,SOUTH
1663,NORTHEAST
1664,SOUTH
1665,NORTHEAST
1666,NORTHEAST
1667,SOUTH
1668,SOUTH
1669,NORTHEAST
1670,SOUTH
1671,NORTHEAST
1672,SOUTH
1673,NORTHEAST
1674,WEST
1675,NORTHEAST
1676,SOUTH
1677,SOUTH
1678,SOUTH
1679,NORTHEAST
1680,SOUTH
1681,NORTHEAST
1682,SOUTH
1683,SOUTH
1684,SOUTH
1685,NORTHEAST
1686,NORTHEAST
1687,SOUTH
1688,SOUTH
1689,SOUTH
1690,SOUTH
1691,NORTHEAST
1692,SOUTH
1693,SOUTH
1694,NORTHEAST
1695,SOUTH
1696,SOUTH
1697,SOUTH
1698,NORTHEAST
1699,SOUTH
1700,NORTHEAST
1701,SOUTH
1702,SOUTH
1703,SOUTH
1704,SOUTH
1705,NORTHEAST
1706,NORTHEAST
1707,SOUTH
1708,SOUTH
1709,SOUTH
1710,SOUTH
1711,NORTHEAST
1712,SOUTH
1713,SOUTH
1714,SOUTH
1715,SOUTH
1716,SOUTH
1717,SOUTH
1718,SOUTH
1719,SOUTH
1720,SOUTH
1721,SOUTH
1722,NORTHEAST
1723,SOUTH
1724,SOUTH
1725,NORTHEAST
1726,SOUTH
1727,SOUTH
1728,SOUTH
1729,SOUTH
1730,SOUTH
1731,SOUTH
1732,NORTHEAST
1733,SOUTH
1734,SOUTH
1735,NORTHEAST
1736,NORTHEAST
1737,SOUTH
1738,NORTHEAST
1739,NORTHEAST
1740,NORTHEAST
1741,SOUTH
1742,NORTHEAST
1743,NORTHEAST
1744,SOUTH
1745,NORTHEAST
1746,SOUTH
1747,SOUTH
1748,NORTHEAST
1749,SOUTH
1750,SOUTH
1751,NORTHEAST
1752,NORTHEAST
1753,SOUTH
1754,NORTHEAST
1755,SOUTH
1756,SOUTH
1757,NORTHEAST
1758,SOUTH
1759,SOUTH
1760,SOUTH
1761,SOUTH
1762,NORTHEAST
1763,NORTHEAST
1764,SOUTH
1765,SOUTH
1766,SOUTH
1767,SOUTH
1768,SOUTH
1769,SOUTH
1770,SOUTH
1771,NORTHEAST
1772,SOUTH
1773,SOUTH
1774,SOUTH
1775,SOUTH
1776,SOUTH
1777,SOUTH
1778,SOUTH
1779,SOUTH
1780,SOUTH
1781,NORTHEAST
1782,SOUTH
1783,SOUTH
1784,NORTHEAST
1785,SOUTH
1786,SOUTH
1787,SOUTH
1788,NORTHEAST
1789,NORTHEAST
1790,NORTHEAST
1791,SOUTH
1792,NORTHEAST
1793,NORTHEAST
1794,SOUTH
1795,SOUTH
1796,SOUTH
1797,SOUTH
1798,SOUTH
1799,SOUTH
1800,NORTHEAST
1801,NORTHEAST
1802,NORTHEAST
1803,SOUTH
1804,SOUTH
1805,SOUTH
1806,NORTHEAST
1807,SOUTH
1808,SOUTH
1809,NORTHEAST
1810,SOUTH
1811,SOUTH
1812,SOUTH
1813,SOUTH
1814,SOUTH
1815,NORTHEAST
1816,NORTHEAST
1817,SOUTH
1818,SOUTH
1819,SOUTH
1820,SOUTH
1821,SOUTH
1822,NORTHEAST
1823,SOUTH
1824,NORTHEAST
1825,SOUTH
1826,SOUTH
1827,SOUTH
1828,SOUTH
1829,NORTHEAST
1830,SOUTH
1831,NORTHEAST
1832,NORTHEAST
1833,SOUTH
1834,SOUTH
1835,SOUTH
1836,NORTHEAST
1837,NORTHEAST
1838,SOUTH
1839,SOUTH
1840,SOUTH
1841,SOUTH
1842,NORTHEAST
1843,SOUTH
1844,NORTHEAST
1845,SOUTH
1846,NORTHEAST
1847,SOUTH
1848,NORTHEAST
1849,SOUTH
1850,SOUTH
1851,SOUTH
1852,SOUTH
1853,SOUTH
1854,SOUTH
1855,NORTHEAST
1856,SOUTH
1857,NORTHEAST
1858,NORTHEAST
1859,SOUTH
1860,SOUTH
1861,NORTHEAST
1862,SOUTH
1863,SOUTH
1864,SOUTH
1865,NORTHEAST
1866,SOUTH
1867,NORTHEAST
1868,SOUTH
1869,SOUTH
1870,NORTHEAST
1871,SOUTH
1872,SOUTH
1873,NORTHEAST
1874,SOUTH
1875,SOUTH
1876,SOUTH
1877,NORTHEAST
1878,SOUTH
1879,NORTHEAST
1880,NORTHEAST
1881,SOUTH
1882,NORTHEAST
1883,SOUTH
1884,SOUTH
1885,SOUTH
1886,SOUTH
1887,NORTHEAST
1888,NORTHEAST
1889,SOUTH
1890,SOUTH
1891,SOUTH
1892,SOUTH
1893,SOUTH
1894,SOUTH
1895,SOUTH
1896,SOUTH
1897,SOUTH
1898,NORTHEAST
1899,NORTHEAST
1900,SOUTH
1901,NORTHEAST
1902,SOUTH
1903,NORTHEAST
1904,NORTHEAST
1905,NORTHEAST
1906,SOUTH
1907,SOUTH
1908,NORTHEAST
1909,NORTHEAST
1910,NORTHEAST
1911,SOUTH
1912,SOUTH
1913,SOUTH
1914,SOUTH
1915,SOUTH
1916,SOUTH
1917,NORTHEAST
1918,SOUTH
1919,NORTHEAST
1920,NORTHEAST
1921,NORTHEAST
1922,NORTHEAST
1923,NORTHEAST
1924,NORTHEAST
1925,NORTHEAST
1926,NORTHEAST
1927,NORTHEAST
1928,NORTHEAST
1929,NORTHEAST
1930,SOUTH
1931,NORTHEAST
1932,NORTHEAST
1933,NORTHEAST
1934,NORTHEAST
1935,NORTHEAST
1936,NORTHEAST
1937,NORTHEAST
1938,NORTHEAST
1939,NORTHEAST
1940,NORTHEAST
1941,NORTHEAST
1942,NORTHEAST
1943,NORTHEAST
1944,SOUTH
1945,NORTHEAST
1946,NORTHEAST
1947,NORTHEAST
1948,NORTHEAST
1949,NORTHEAST
1950,NORTHEAST
1951,SOUTH
1952,NORTHEAST
1953,NORTHEAST
1954,NORTHEAST
1955,NORTHEAST
1956,SOUTH
1957,NORTHEAST
1958,SOUTH
1959,NORTHEAST
1960,NORTHEAST
1961,NORTHEAST
1962,NORTHEAST
1963,NORTHEAST
1964,NORTHEAST
1965,SOUTH
1966,NORTHEAST
1967,SOUTH
1968,NORTHEAST
1969,NORTHEAST
1970,NORTHEAST
1971,SOUTH
1972,SOUTH
1973,NORTHEAST
1974,NORTHEAST
1975,NORTHEAST
1976,NORTHEAST
1977,NORTHEAST
1978,NORTHEAST
1979,NORTHEAST
1980,NORTHEAST
1981,NORTHEAST
1982,SOUTH
1983,NORTHEAST
1984,NORTHEAST
1985,NORTHEAST
1986,NORTHEAST
1987,SOUTH
1988,NORTHEAST
1989,NORTHEAST
1990,NORTHEAST
1991,NORTHEAST
1992,NORTHEAST
1993,NORTHEAST
1994,NORTHEAST
1995,NORTHEAST
1996,NORTHEAST
1997,NORTHEAST
1998,NORTHEAST
1999,NORTHEAST
2000,NORTHEAST
2001,NORTHEAST
2002,NORTHEAST
2003,NORTHEAST
2004,SOUTH
2005,SOUTH
2006,NORTHEAST
2007,NORTHEAST
2008,SOUTH
2009,NORTHEAST
2010,NORTHEAST
2011,NORTHEAST
2012,NORTHEAST
2013,NORTHEAST
2014,NORTHEAST
2015,NORTHEAST
2016,NORTHEAST
2017,NORTHEAST
2018,NORTHEAST
2019,NORTHEAST
2020,NORTHEAST
2021,NORTHEAST
2022,SOUTH
2023,NORTHEAST
2024,NORTHEAST
2025,NORTHEAST
2026,NORTHEAST
2027,NORTHEAST
2028,NORTHEAST
2029,SOUTH
2030,NORTHEAST
2031,NORTHEAST
2032,SOUTH
2033,SOUTH
2034,SOUTH
2035,SOUTH
2036,SOUTH
2037,SOUTH
2038,SOUTH
2039,SOUTH
2040,SOUTH
2041,NORTHEAST
2042,NORTHEAST
2043,SOUTH
2044,SOUTH
2045,SOUTH
2046,SOUTH
2047,NORTHEAST
2048,NORTHEAST
2049,NORTHEAST
2050,SOUTH
2051,SOUTH
2052,SOUTH
2053,NORTHEAST
2054,SOUTH
2055,NORTHEAST
2056,NORTHEAST
2057,NORTHEAST
2058,NORTHEAST
2059,NORTHEAST
2060,NORTHEAST
2061,NORTHEAST
2062,NORTHEAST
2063,NORTHEAST
2064,SOUTH
2065,NORTHEAST
2066,NORTHEAST
2067,NORTHEAST
2068,NORTHEAST
2069,NORTHEAST
2070,NORTHEAST
2071,NORTHEAST
2072,SOUTH
2073,NORTHEAST
2074,NORTHEAST
2075,NORTHEAST
2076,NORTHEAST
2077,SOUTH
2078,NORTHEAST
2079,NORTHEAST
2080,NORTHEAST
2081,NORTHEAST
2082,SOUTH
2083,SOUTH
2084,SOUTH
2085,NORTHEAST
2086,NORTHEAST
2087,SOUTH
2088,NORTHEAST
2089,NORTHEAST
2090,NORTHEAST
2091,SOUTH
2092,NORTHEAST
2093,NORTHEAST
2094,SOUTH
2095,NORTHEAST
2096,NORTHEAST
2097,NORTHEAST
2098,SOUTH
2099,NORTHEAST
2100,NORTHEAST
2101,SOUTH
2102,SOUTH
2103,SOUTH
2104,SOUTH
2105,NORTHEAST
2106,NORTHEAST
2107,NORTHEAST
2108,NORTHEAST
2109,NORTHEAST
2110,NORTHEAST
2111,SOUTH
2112,NORTHEAST
2113,SOUTH
2114,SOUTH
2115,NORTHEAST
2116,NORTHEAST
2117,SOUTH
2118,SOUTH
2119,SOUTH
2120,NORTHEAST
2121,SOUTH
2122,NORTHEAST
2123,NORTHEAST
2124,SOUTH
2125,NORTHEAST
2126,NORTHEAST
2127,NORTHEAST
2128,SOUTH
2129,NORTHEAST
2130,NORTHEAST
2131,NORTHEAST
2132,NORTHEAST
2133,SOUTH
2134,NORTHEAST
2135,NORTHEAST
2136,NORTHEAST
2137,NORTHEAST
2138,SOUTH
2139,SOUTH
2140,SOUTH
2141,SOUTH
2142,SOUTH
2143,NORTHEAST
2144,SOUTH
2145,NORTHEAST
2146,NORTHEAST
2147,NORTHEAST
2148,SOUTH
2149,SOUTH
2150,SOUTH
2151,NORTHEAST
2152,NORTHEAST
2153,SOUTH
2154,SOUTH
2155,SOUTH
2156,SOUTH
2157,NORTHEAST
2158,NORTHEAST
2159,SOUTH
2160,NORTHEAST
2161,NORTHEAST
2162,NORTHEAST
2163,NORTHEAST
2164,SOUTH
2165,NORTHEAST
2166,NORTHEAST
2167,NORTHEAST
2168,NORTHEAST
2169,NORTHEAST
2170,NORTHEAST
2171,SOUTH
2172,NORTHEAST
2173,SOUTH
2174,SOUTH
2175,SOUTH
2176,SOUTH
2177,SOUTH
2178,SOUTH
2179,SOUTH
2180,NORTHEAST
2181,NORTHEAST
2182,NORTHEAST
2183,SOUTH
2184,SOUTH
2185,SOUTH
2186,SOUTH
2187,SOUTH
2188,NORTHEAST
2189,SOUTH
2190,NORTHEAST
2191,SOUTH
2192,SOUTH
2193,SOUTH
2194,NORTHEAST
2195,NORTHEAST
2196,NORTHEAST
2197,NORTHEAST
2198,NORTHEAST
2199,SOUTH
2200,NORTHEAST
2201,NORTHEAST
2202,SOUTH
2203,NORTHEAST
2204,SOUTH
2205,SOUTH
2206,NORTHEAST
2207,NORTHEAST
2208,SOUTH
2209,SOUTH
2210,SOUTH
2211,NORTHEAST
2212,NORTHEAST
2213,SOUTH
2214,SOUTH
2215,NORTHEAST
2216,NORTHEAST
2217,NORTHEAST
2218,SOUTH
2219,NORTHEAST
2220,NORTHEAST
2221,NORTHEAST
2222,NORTHEAST
2223,NORTHEAST
2224,NORTHEAST
2225,NORTHEAST
2226,SOUTH
2227,NORTHEAST
2228,NORTHEAST
2229,NORTHEAST
2230,NORTHEAST
2231,NORTHEAST
2232,SOUTH
2233,NORTHEAST
2234,NORTHEAST
2235,NORTHEAST
2236,SOUTH
2237,NORTHEAST
2238,NORTHEAST
2239,SOUTH
2240,NORTHEAST
2241,SOUTH
2242,NORTHEAST
2243,NORTHEAST
2244,NORTHEAST
2245,SOUTH
2246,NORTHEAST
2247,NORTHEAST
2248,NORTHEAST
2249,NORTHEAST
2250,SOUTH
2251,NORTHEAST
2252,NORTHEAST
2253,NORTHEAST
2254,SOUTH
2255,NORTHEAST
2256,NORTHEAST
2257,NORTHEAST
2258,NORTHEAST
2259,NORTHEAST
2260,NORTHEAST
2261,NORTHEAST
2262,SOUTH
2263,SOUTH
2264,SOUTH
2265,SOUTH
2266,SOUTH
2267,NORTHEAST
2268,SOUTH
2269,NORTHEAST
2270,NORTHEAST
2271,NORTHEAST
2272,NORTHEAST
2273,NORTHEAST
2274,SOUTH
2275,NORTHEAST
2276,NORTHEAST
2277,NORTHEAST
2278,SOUTH
2279,NORTHEAST
2280,NORTHEAST
2281,NORTHEAST
2282,NORTHEAST
2283,NORTHEAST
2284,SOUTH
2285,SOUTH
2286,NORTHEAST
2287,SOUTH
2288,NORTHEAST
2289,SOUTH
2290,SOUTH
2291,SOUTH
2292,SOUTH
2293,NORTHEAST
2294,NORTHEAST
2295,SOUTH
2296,SOUTH
2297,NORTHEAST
2298,SOUTH
2299,NORTHEAST
2300,NORTHEAST
2301,SOUTH
2302,SOUTH
2303,NORTHEAST
2304,SOUTH
2305,SOUTH
2306,SOUTH
2307,NORTHEAST
2308,SOUTH
2309,SOUTH
2310,SOUTH
2311,NORTHEAST
2312,SOUTH
2313,SOUTH
2314,SOUTH
2315,NORTHEAST
2316,SOUTH
2317,NORTHEAST
2318,NORTHEAST
2319,NORTHEAST
2320,SOUTH
2321,SOUTH
2322,NORTHEAST
2323,NORTHEAST
2324,NORTHEAST
2325,NORTHEAST
2326,NORTHEAST
2327,NORTHEAST
2328,NORTHEAST
2329,SOUTH
2330,SOUTH
2331,SOUTH
2332,NORTHEAST
2333,NORTHEAST
2334,NORTHEAST
2335,NORTHEAST
2336,SOUTH
2337,NORTHEAST
2338,NORTHEAST
2339,NORTHEAST
2340,NORTHEAST
2341,NORTHEAST
2342,NORTHEAST
2343,NORTHEAST
2344,NORTHEAST
2345,NORTHEAST
2346,NORTHEAST
2347,NORTHEAST
2348,NORTHEAST
2349,NORTHEAST
2350,NORTHEAST
2351,NORTHEAST
2352,NORTHEAST
2353,SOUTH
2354,SOUTH
2355,NORTHEAST
2356,SOUTH
2357,SOUTH
2358,SOUTH
2359,NORTHEAST
2360,NORTHEAST
2361,NORTHEAST
2362,SOUTH
2363,NORTHEAST
2364,NORTHEAST
2365,NORTHEAST
2366,NORTHEAST
2367,NORTHEAST
2368,SOUTH
2369,NORTHEAST
2370,SOUTH
2371,NORTHEAST
2372,NORTHEAST
2373,NORTHEAST
2374,NORTHEAST
2375,SOUTH
2376,NORTHEAST
2377,SOUTH
2378,SOUTH
2379,NORTHEAST
2380,NORTHEAST
2381,NORTHEAST
2382,NORTHEAST
2383,NORTHEAST
2384,NORTHEAST
2385,NORTHEAST
2386,SOUTH
2387,SOUTH
2388,SOUTH
2389,SOUTH
2390,NORTHEAST
2391,SOUTH
2392,NORTHEAST
2393,SOUTH
2394,NORTHEAST
2395,NORTHEAST
2396,NORTHEAST
2397,NORTHEAST
2398,NORTHEAST
2399,SOUTH
2400,SOUTH
2401,NORTHEAST
2402,NORTHEAST
2403,NORTHEAST
2404,NORTHEAST
2405,NORTHEAST
2406,NORTHEAST
2407,NORTHEAST
2408,NORTHEAST
2409,SOUTH
2410,NORTHEAST
2411,NORTHEAST
2412,SOUTH
2413,SOUTH
2414,SOUTH
2415,NORTHEAST
2416,SOUTH
2417,NORTHEAST
2418,NORTHEAST
2419,SOUTH
2420,SOUTH
2421,SOUTH
2422,NORTHEAST
2423,SOUTH
2424,SOUTH
2425,NORTHEAST
2426,NORTHEAST
2427,NORTHEAST
2428,SOUTH
2429,SOUTH
2430,SOUTH
2431,NORTHEAST
2432,SOUTH
2433,NORTHEAST
2434,SOUTH
2435,SOUTH
2436,SOUTH
2437,SOUTH
2438,SOUTH
2439,SOUTH
2440,SOUTH
2441,SOUTH
2442,SOUTH
2443,SOUTH
2444,NORTHEAST
2445,SOUTH
2446,SOUTH
2447,SOUTH
2448,SOUTH
2449,SOUTH
2450,SOUTH
2451,SOUTH
2452,SOUTH
2453,NORTHEAST
2454,SOUTH
2455,NORTHEAST
2456,SOUTH
2457,SOUTH
2458,SOUTH
2459,SOUTH
2460,SOUTH
2461,SOUTH
2462,SOUTH
2463,SOUTH
2464,SOUTH
2465,SOUTH
2466,NORTHEAST
2467,SOUTH
2468,NORTHEAST
2469,SOUTH
2470,NORTHEAST
2471,SOUTH
2472,NORTHEAST
2473,SOUTH
2474,SOUTH
2475,NORTHEAST
2476,NORTHEAST
2477,NORTHEAST
2478,SOUTH
2479,NORTHEAST
2480,SOUTH
2481,SOUTH
2482,NORTHEAST
2483,NORTHEAST
2484,SOUTH
2485,SOUTH
2486,SOUTH
2487,SOUTH
2488,NORTHEAST
2489,SOUTH
2490,SOUTH
2491,SOUTH
2492,NORTHEAST
2493,NORTHEAST
2494,SOUTH
2495,NORTHEAST
2496,WEST
2497,NORTHEAST
2498,NORTHEAST
2499,WEST
2500,SOUTH
2501,NORTHEAST
2502,WEST
2503,NORTHEAST
2504,NORTHEAST
2505,NORTHEAST
2506,NORTHEAST
2507,NORTHEAST
2508,WEST
2509,NORTHEAST
2510,SOUTH
2511,NORTHEAST
2512,WEST
2513,NORTHEAST
2514,SOUTH
2515,SOUTH
2516,NORTHEAST
2517,NORTHEAST
2518,NORTHEAST
2519,SOUTH
2520,NORTHEAST
2521,NORTHEAST
2522,NORTHEAST
2523,NORTHEAST
2524,SOUTH
2525,NORTHEAST
2526,NORTHEAST
2527,NORTHEAST
2528,SOUTH
2529,NORTHEAST
2530,NORTHEAST
2531,NORTHEAST
2532,NORTHEAST
2533,SOUTH
2534,NORTHEAST
2535,NORTHEAST
2536,SOUTH
2537,NORTHEAST
2538,NORTHEAST
2539,NORTHEAST
2540,NORTHEAST
2541,SOUTH
2542,SOUTH
2543,NORTHEAST
2544,NORTHEAST
2545,SOUTH
2546,NORTHEAST
2547,NORTHEAST
2548,NORTHEAST
2549,NORTHEAST
2550,NORTHEAST
2551,NORTHEAST
2552,NORTHEAST
2553,SOUTH
2554,SOUTH
2555,NORTHEAST
2556,SOUTH
2557,SOUTH
2558,SOUTH
2559,NORTHEAST
2560,SOUTH
2561,NORTHEAST
2562,NORTHEAST
2563,NORTHEAST
2564,NORTHEAST
2565,NORTHEAST
2566,NORTHEAST
2567,NORTHEAST
2568,NORTHEAST
2569,NORTHEAST
2570,NORTHEAST
2571,SOUTH
2572,NORTHEAST
2573,SOUTH
2574,NORTHEAST
2575,NORTHEAST
2576,SOUTH
2577,NORTHEAST
2578,NORTHEAST
2579,SOUTH
2580,SOUTH
2581,SOUTH
2582,SOUTH
2583,NORTHEAST
2584,SOUTH
2585,SOUTH
2586,SOUTH
2587,NORTHEAST
2588,NORTHEAST
2589,SOUTH
2590,SOUTH
2591,SOUTH
2592,SOUTH
2593,SOUTH
2594,SOUTH
2595,SOUTH
2596,SOUTH
2597,SOUTH
2598,SOUTH
2599,SOUTH
2600,SOUTH
2601,NORTHEAST
2602,SOUTH
2603,SOUTH
2604,SOUTH
2605,SOUTH
2606,SOUTH
2607,SOUTH
2608,NORTHEAST
2609,SOUTH
2610,SOUTH
2611,SOUTH
2612,SOUTH
2613,NORTHEAST
2614,NORTHEAST
2615,NORTHEAST
2616,NORTHEAST
2617,NORTHEAST
2618,SOUTH
2619,SOUTH
2620,NORTHEAST
2621,NORTHEAST
2622,SOUTH
2623,NORTHEAST
2624,SOUTH
2625,SOUTH
2626,NORTHEAST
2627,NORTHEAST
2628,NORTHEAST
2629,SOUTH
2630,NORTHEAST
2631,NORTHEAST
2632,SOUTH
2633,NORTHEAST
2634,SOUTH
2635,SOUTH
2636,SOUTH
2637,NORTHEAST
2638,NORTHEAST
2639,SOUTH
2640,NORTHEAST
2641,NORTHEAST
2642,NORTHEAST
2643,NORTHEAST
2644,SOUTH
2645,NORTHEAST
2646,SOUTH
2647,SOUTH
2648,NORTHEAST
2649,SOUTH
2650,SOUTH
2651,SOUTH
2652,SOUTH
2653,SOUTH
2654,NORTHEAST
2655,SOUTH
2656,SOUTH
2657,SOUTH
2658,SOUTH
2659,NORTHEAST
2660,NORTHEAST
2661,NORTHEAST
2662,NORTHEAST
2663,SOUTH
2664,SOUTH
2665,SOUTH
2666,SOUTH
2667,SOUTH
2668,SOUTH
2669,SOUTH
2670,SOUTH
2671,SOUTH
2672,SOUTH
2673,SOUTH
2674,SOUTH
2675,NORTHEAST
2676,NORTHEAST
2677,NORTHEAST
2678,SOUTH
2679,NORTHEAST
2680,SOUTH
2681,SOUTH
2682,SOUTH
2683,NORTHEAST
2684,SOUTH
2685,NORTHEAST
2686,NORTHEAST
2687,SOUTH
2688,SOUTH
2689,NORTHEAST
2690,SOUTH
2691,NORTHEAST
2692,SOUTH
2693,NORTHEAST
2694,SOUTH
2695,SOUTH
2696,SOUTH
2697,SOUTH
2698,SOUTH
2699,SOUTH
2700,NORTHEAST
2701,SOUTH
2702,SOUTH
2703,SOUTH
2704,SOUTH
2705,NORTHEAST
2706,SOUTH
2707,NORTHEAST
2708,SOUTH
2709,SOUTH
2710,SOUTH
2711,NORTHEAST
2712,SOUTH
2713,SOUTH
2714,SOUTH
2715,SOUTH
2716,SOUTH
2717,NORTHEAST
2718,SOUTH
2719,SOUTH
2720,SOUTH
2721,NORTHEAST
2722,NORTHEAST
2723,SOUTH
2724,NORTHEAST
2725,SOUTH
2726,NORTHEAST
2727,NORTHEAST
2728,NORTHEAST
2729,NORTHEAST
2730,NORTHEAST
2731,SOUTH
2732,SOUTH
2733,SOUTH
2734,SOUTH
2735,NORTHEAST
2736,NORTHEAST
2737,SOUTH
2738,NORTHEAST
2739,SOUTH
2740,SOUTH
2741,NORTHEAST
2742,SOUTH
2743,NORTHEAST
2744,NORTHEAST
2745,NORTHEAST
2746,NORTHEAST
2747,NORTHEAST
2748,NORTHEAST
2749,NORTHEAST
2750,NORTHEAST
2751,SOUTH
2752,NORTHEAST
2753,NORTHEAST
2754,NORTHEAST
2755,NORTHEAST
2756,NORTHEAST
2757,NORTHEAST
2758,NORTHEAST
2759,NORTHEAST
2760,NORTHEAST
2761,NORTHEAST
2762,NORTHEAST
2763,NORTHEAST
2764,NORTHEAST
2765,SOUTH
2766,NORTHEAST
2767,NORTHEAST
2768,NORTHEAST
2769,NORTHEAST
2770,SOUTH
2771,SOUTH
2772,NORTHEAST
2773,NORTHEAST
2774,SOUTH
2775,NORTHEAST
2776,NORTHEAST
2777,NORTHEAST
2778,SOUTH
2779,NORTHEAST
2780,NORTHEAST
2781,SOUTH
2782,NORTHEAST
2783,NORTHEAST
2784,NORTHEAST
2785,NORTHEAST
2786,NORTHEAST
2787,NORTHEAST
2788,NORTHEAST
2789,SOUTH
2790,SOUTH
2791,SOUTH
2792,NORTHEAST
2793,NORTHEAST
2794,NORTHEAST
2795,NORTHEAST
2796,NORTHEAST
2797,NORTHEAST
2798,NORTHEAST
2799,NORTHEAST
2800,NORTHEAST
2801,NORTHEAST
2802,NORTHEAST
2803,SOUTH
2804,NORTHEAST
2805,NORTHEAST
2806,NORTHEAST
2807,SOUTH
2808,NORTHEAST
2809,NORTHEAST
2810,NORTHEAST
2811,NORTHEAST
2812,NORTHEAST
2813,NORTHEAST
2814,NORTHEAST
2815,NORTHEAST
2816,NORTHEAST
2817,NORTHEAST
2818,SOUTH
2819,NORTHEAST
2820,SOUTH
2821,NORTHEAST
2822,NORTHEAST
2823,NORTHEAST
2824,NORTHEAST
2825,NORTHEAST
2826,NORTHEAST
2827,NORTHEAST
2828,NORTHEAST
2829,NORTHEAST
2830,NORTHEAST
2831,NORTHEAST
2832,SOUTH
2833,NORTHEAST
2834,SOUTH
2835,NORTHEAST
2836,SOUTH
2837,NORTHEAST
2838,NORTHEAST
2839,SOUTH
2840,NORTHEAST
2841,SOUTH
2842,SOUTH
2843,SOUTH
2844,SOUTH
2845,SOUTH
2846,NORTHEAST
2847,SOUTH
2848,SOUTH
2849,SOUTH
2850,SOUTH
2851,SOUTH
2852,SOUTH
2853,SOUTH
2854,NORTHEAST
2855,NORTHEAST
2856,SOUTH
2857,SOUTH
2858,NORTHEAST
2859,SOUTH
2860,SOUTH
2861,SOUTH
2862,NORTHEAST
2863,SOUTH
2864,SOUTH
2865,SOUTH
2866,SOUTH
2867,SOUTH
2868,SOUTH
2869,SOUTH
2870,NORTHEAST
2871,NORTHEAST
2872,SOUTH
2873,SOUTH
2874,SOUTH
2875,SOUTH
2876,SOUTH
2877,NORTHEAST
2878,NORTHEAST
2879,NORTHEAST
2880,SOUTH
2881,NORTHEAST
2882,SOUTH
2883,NORTHEAST
2884,SOUTH
2885,SOUTH
2886,NORTHEAST
2887,SOUTH
2888,NORTHEAST
2889,SOUTH
2890,SOUTH
2891,NORTHEAST
2892,SOUTH
2893,SOUTH
2894,NORTHEAST
2895,NORTHEAST
2896,SOUTH
2897,SOUTH
2898,SOUTH
